Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment,Customer_ID
P5252,Refrigerator,Home Appliances,Vacuum Cleaner,347.56,45,Female,30,4,Positive,5252
P5253,Dining Table,Furniture,Bookshelf,1178.48,57,Female,3,4,Very Positive,5253
P5254,Perfume,Beauty,Hair Care,189.48,59,Female,9,4,Positive,5254
P5255,Football,Sports,Football,779.01,63,Female,12,4,Very Positive,5255
P5256,Dress,Clothing,Shoes,111.29,19,Male,10,3,Positive,5256
P5257,Microwave,Home Appliances,Washing Machine,907.36,59,Male,20,5,Positive,5257
P5258,Pants,Clothing,Shoes,124.08,47,Female,29,3,Neutral,5258
P5259,Microwave,Home Appliances,Washing Machine,565.03,32,Male,27,4,Very Positive,5259
P5260,Sweater,Clothing,Sweaters,166.76,61,Male,2,3,Positive,5260
P5261,Sweater,Clothing,Shoes,165.64,65,Female,16,5,Neutral,5261
P5262,Nail Polish,Beauty,Hair Care,74.8,60,Male,5,3,Neutral,5262
P5263,Perfume,Beauty,Nail Polish,10.18,57,Female,6,1,Negative,5263
P5264,Pants,Clothing,Dresses,111.97,38,Female,28,4,Positive,5264
P5265,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,970.02,64,Female,7,4,Very Positive,5265
P5266,Smartphone,Electronics,Smartwatches,982.06,20,Male,21,5,Very Positive,5266
P5267,Wireless Mouse,Electronics,Laptops,518.44,22,Female,32,5,Very Positive,5267
P5268,Bookshelf,Furniture,Chair,1173.79,35,Female,26,5,Positive,5268
P5269,Chair,Furniture,Chair,1128.1,22,Male,45,4,Positive,5269
P5270,Cabinet,Furniture,Sofa,1354.79,48,Male,12,5,Very Positive,5270
P5271,Washing Machine,Home Appliances,Washing Machine,551.49,40,Male,20,4,Very Positive,5271
P5272,Jacket,Clothing,Sweaters,158.53,35,Male,17,5,Positive,5272
P5273,Soccer Ball,Sports,Bicycle,380.85,61,Female,17,5,Positive,5273
P5274,Skincare Cream,Beauty,Makeup,6.21,57,Male,15,2,Neutral,5274
P5275,Sweater,Clothing,Sweaters,33.97,18,Male,27,3,Negative,5275
P5276,Washing Machine,Home Appliances,Washing Machine,998.51,62,Male,7,4,Positive,5276
P5277,Tennis Racket,Sports,Tennis Racket,469.02,65,Female,4,5,Very Positive,5277
P5278,Sofa,Furniture,Sofa,461.17,65,Male,2,5,Positive,5278
P5279,Air Conditioner,Home Appliances,Air Conditioner,870.21,39,Male,16,4,Positive,5279
P5280,Tennis Racket,Sports,Basketball,180.46,30,Female,17,4,Neutral,5280
P5281,Vacuum Cleaner,Home Appliances,Washing Machine,242.01,52,Male,1,4,Positive,5281
P5282,Sweater,Clothing,T-Shirts,70.77,36,Female,20,5,Positive,5282
P5283,Sofa,Furniture,Sofa,795.39,49,Male,26,4,Very Positive,5283
P5284,Bookshelf,Furniture,Bookshelf,1120.18,45,Female,18,4,Positive,5284
P5285,Wireless Mouse,Electronics,Tablets,181.03,59,Male,3,4,Positive,5285
P5286,Chair,Furniture,Table,893.6,34,Female,20,5,Very Positive,5286
P5287,Jacket,Clothing,Sweaters,192.23,54,Male,19,3,Positive,5287
P5288,Laptop,Electronics,Mobile Phones,343.82,60,Male,8,5,Positive,5288
P5289,Air Conditioner,Home Appliances,Vacuum Cleaner,504.17,18,Female,47,4,Very Positive,5289
P5290,Perfume,Beauty,Makeup,110.31,44,Male,27,3,Positive,5290
P5291,Skincare Cream,Beauty,Hair Care,7.48,60,Female,10,2,Negative,5291
P5292,Bicycle,Sports,Tennis Racket,396.46,36,Female,10,4,Very Positive,5292
P5293,Perfume,Beauty,Makeup,38.28,44,Male,15,2,Neutral,5293
P5294,Nail Polish,Beauty,Hair Care,169.29,56,Male,10,5,Neutral,5294
P5295,Sweater,Clothing,T-Shirts,135.09,54,Male,1,5,Positive,5295
P5296,Perfume,Beauty,Hair Care,16.83,62,Male,18,3,Negative,5296
P5297,Dishwasher,Home Appliances,Refrigerator,66.36,39,Male,13,3,Neutral,5297
P5298,Wireless Mouse,Electronics,Smartwatches,553.28,56,Male,7,5,Very Positive,5298
P5299,Refrigerator,Home Appliances,Microwave,861.84,51,Female,9,5,Positive,5299
P5300,Perfume,Beauty,Fragrance,38.86,31,Male,16,3,Neutral,5300
P5301,Football,Sports,Bicycle,323.62,40,Female,15,4,Positive,5301
P5302,Bookshelf,Furniture,Bookshelf,1272.2,33,Male,13,4,Positive,5302
P5303,Shampoo,Beauty,Fragrance,97.68,51,Male,13,3,Positive,5303
P5304,Cabinet,Furniture,Cabinet,418.41,30,Female,19,4,Positive,5304
P5305,Lipstick,Beauty,Hair Care,38.71,27,Male,29,2,Neutral,5305
P5306,Football,Sports,Tennis Racket,723.62,45,Male,11,4,Positive,5306
P5307,Yoga Mat,Sports,Tennis Racket,572.47,49,Female,15,4,Very Positive,5307
P5308,Washing Machine,Home Appliances,Vacuum Cleaner,147.66,21,Female,25,3,Neutral,5308
P5309,Jeans,Clothing,Shoes,132.35,51,Female,8,3,Positive,5309
P5310,Tennis Racket,Sports,Bicycle,337.53,52,Female,11,4,Very Positive,5310
P5311,Jacket,Clothing,T-Shirts,106.01,46,Male,17,4,Neutral,5311
P5312,Bookshelf,Furniture,Bookshelf,1041.51,50,Male,20,4,Positive,5312
P5313,Air Conditioner,Home Appliances,Air Conditioner,889.31,33,Male,24,5,Positive,5313
P5314,Dishwasher,Home Appliances,Vacuum Cleaner,566.66,36,Male,24,5,Very Positive,5314
P5315,Yoga Mat,Sports,Basketball,688.21,36,Female,15,5,Positive,5315
P5316,Bookshelf,Furniture,Chair,1486.8,32,Male,26,4,Positive,5316
P5317,Soccer Ball,Sports,Basketball,194.77,41,Female,19,3,Neutral,5317
P5318,Cabinet,Furniture,Chair,1197.11,45,Male,29,5,Positive,5318
P5319,Dress,Clothing,Shoes,66.24,43,Male,28,4,Neutral,5319
P5320,Tablet,Electronics,Mobile Phones,166.19,40,Female,29,5,Neutral,5320
P5321,Air Conditioner,Home Appliances,Air Conditioner,84.27,19,Male,33,4,Positive,5321
P5322,Soccer Ball,Sports,Bicycle,490.17,31,Female,14,4,Positive,5322
P5323,Soccer Ball,Sports,Basketball,168.72,47,Male,30,5,Positive,5323
P5324,Jacket,Clothing,Sweaters,165.51,25,Male,27,3,Neutral,5324
P5325,Nail Polish,Beauty,Fragrance,115.22,47,Female,14,4,Positive,5325
P5326,Dress,Clothing,T-Shirts,115.33,19,Male,16,5,Positive,5326
P5327,Dishwasher,Home Appliances,Refrigerator,596.33,63,Female,15,4,Positive,5327
P5328,Couch,Furniture,Cabinet,1367.31,26,Male,49,5,Very Positive,5328
P5329,Laptop,Electronics,Mobile Phones,556.99,32,Female,27,4,Positive,5329
P5330,Soccer Ball,Sports,Tennis Racket,183.06,41,Male,25,4,Neutral,5330
P5331,Soccer Ball,Sports,Football,313.59,47,Female,27,5,Very Positive,5331
P5332,Sofa,Furniture,Cabinet,1258.21,32,Female,19,4,Very Positive,5332
P5333,Laptop,Electronics,Headphones,1034.33,28,Female,49,5,Very Positive,5333
P5334,Wireless Mouse,Electronics,Smartwatches,113.21,21,Male,29,4,Neutral,5334
P5335,Dishwasher,Home Appliances,Microwave,861.17,23,Female,35,4,Positive,5335
P5336,Soccer Ball,Sports,Yoga Mat,83.52,18,Male,25,5,Neutral,5336
P5337,Washing Machine,Home Appliances,Washing Machine,244.74,33,Female,25,4,Positive,5337
P5338,Air Conditioner,Home Appliances,Washing Machine,603.13,24,Female,32,5,Positive,5338
P5339,Chair,Furniture,Cabinet,555.98,41,Male,26,4,Very Positive,5339
P5340,Vacuum Cleaner,Home Appliances,Microwave,572.64,61,Female,4,4,Positive,5340
P5341,Shoes,Clothing,T-Shirts,42.47,27,Female,20,3,Negative,5341
P5342,Smartphone,Electronics,Mobile Phones,1349.84,28,Female,40,5,Positive,5342
P5343,Dress,Clothing,T-Shirts,121.94,62,Male,15,5,Neutral,5343
P5344,Dress,Clothing,Jackets,183.41,33,Male,10,3,Positive,5344
P5345,Bookshelf,Furniture,Cabinet,195.3,20,Female,30,5,Positive,5345
P5346,Bluetooth Speaker,Electronics,Smartwatches,151.2,55,Female,6,4,Positive,5346
P5347,Basketball,Sports,Bicycle,400.09,44,Female,26,5,Very Positive,5347
P5348,Football,Sports,Football,440.1,52,Male,11,4,Positive,5348
P5349,Laptop,Electronics,Speakers,57.44,22,Female,37,4,Positive,5349
P5350,Yoga Mat,Sports,Tennis Racket,253.75,30,Male,18,5,Positive,5350
P5351,Chair,Furniture,Chair,554.79,22,Male,36,5,Positive,5351
P5352,Cabinet,Furniture,Bookshelf,701.27,40,Male,30,4,Very Positive,5352
P5353,T-Shirt,Clothing,Jackets,172.03,23,Male,35,5,Positive,5353
P5354,Basketball,Sports,Bicycle,31.33,40,Male,20,1,Neutral,5354
P5355,Soccer Ball,Sports,Tennis Racket,339.89,31,Female,20,5,Very Positive,5355
P5356,Shampoo,Beauty,Hair Care,96.39,46,Male,15,3,Neutral,5356
P5357,Football,Sports,Tennis Racket,18.62,60,Female,16,3,Negative,5357
P5358,Cabinet,Furniture,Chair,948.07,61,Male,19,5,Very Positive,5358
P5359,Tablet,Electronics,Laptops,102.65,49,Male,18,4,Positive,5359
P5360,Refrigerator,Home Appliances,Refrigerator,155.93,53,Female,9,5,Neutral,5360
P5361,Jacket,Clothing,T-Shirts,62.1,28,Female,34,3,Neutral,5361
P5362,Football,Sports,Basketball,71.89,63,Female,16,5,Neutral,5362
P5363,Air Conditioner,Home Appliances,Refrigerator,693.45,64,Male,16,5,Very Positive,5363
P5364,Lipstick,Beauty,Fragrance,100.97,28,Female,11,5,Positive,5364
P5365,Sweater,Clothing,Pants,20.5,58,Male,5,2,Neutral,5365
P5366,Lipstick,Beauty,Fragrance,181.4,37,Female,24,4,Positive,5366
P5367,Sweater,Clothing,Pants,120.77,47,Male,27,4,Neutral,5367
P5368,Shampoo,Beauty,Makeup,118.84,35,Male,16,3,Positive,5368
P5369,Refrigerator,Home Appliances,Washing Machine,904.44,27,Male,13,4,Very Positive,5369
P5370,Basketball,Sports,Basketball,80.38,58,Female,20,3,Neutral,5370
P5371,Refrigerator,Home Appliances,Refrigerator,294.67,61,Male,14,4,Positive,5371
P5372,Headphones,Electronics,Laptops,1179.73,27,Male,39,4,Very Positive,5372
P5373,Tennis Racket,Sports,Yoga Mat,408.39,54,Male,9,4,Positive,5373
P5374,Lipstick,Beauty,Nail Polish,190.3,38,Male,22,5,Positive,5374
P5375,Refrigerator,Home Appliances,Washing Machine,833.02,35,Female,10,5,Positive,5375
P5376,Couch,Furniture,Bookshelf,1471.14,27,Female,44,4,Very Positive,5376
P5377,Headphones,Electronics,Headphones,150.75,44,Male,19,3,Neutral,5377
P5378,Foundation,Beauty,Skin Care,55.67,20,Female,31,4,Neutral,5378
P5379,Tablet,Electronics,Mobile Phones,470.04,61,Male,11,4,Very Positive,5379
P5380,Couch,Furniture,Bookshelf,509.28,20,Female,31,5,Positive,5380
P5381,Basketball,Sports,Bicycle,558.53,31,Female,30,5,Very Positive,5381
P5382,Air Conditioner,Home Appliances,Microwave,378.67,53,Male,10,4,Positive,5382
P5383,Microwave,Home Appliances,Air Conditioner,913.84,58,Female,12,5,Positive,5383
P5384,Air Conditioner,Home Appliances,Washing Machine,474.18,54,Female,8,5,Positive,5384
P5385,T-Shirt,Clothing,T-Shirts,158.1,55,Female,1,5,Positive,5385
P5386,Bookshelf,Furniture,Table,1182.63,43,Male,22,5,Positive,5386
P5387,Dress,Clothing,Sweaters,163.79,44,Female,16,4,Neutral,5387
P5388,Bicycle,Sports,Football,311.81,26,Male,20,4,Very Positive,5388
P5389,Basketball,Sports,Tennis Racket,245.83,36,Male,28,4,Positive,5389
P5390,Microwave,Home Appliances,Refrigerator,169.32,26,Female,42,4,Neutral,5390
P5391,Tablet,Electronics,Smartwatches,1192.06,56,Female,11,5,Positive,5391
P5392,Shampoo,Beauty,Nail Polish,112.54,56,Male,1,4,Positive,5392
P5393,Dress,Clothing,Dresses,117.94,47,Female,23,5,Positive,5393
P5394,Tablet,Electronics,Speakers,459.77,38,Male,21,5,Positive,5394
P5395,Washing Machine,Home Appliances,Refrigerator,355.29,47,Female,13,5,Positive,5395
P5396,Dress,Clothing,Sweaters,182.78,39,Female,18,4,Neutral,5396
P5397,Smartwatch,Electronics,Headphones,379.7,37,Female,27,5,Positive,5397
P5398,Bookshelf,Furniture,Cabinet,662.71,44,Male,27,4,Very Positive,5398
P5399,Soccer Ball,Sports,Football,507.33,44,Male,27,4,Very Positive,5399
P5400,Soccer Ball,Sports,Basketball,298.25,26,Male,6,5,Very Positive,5400
P5401,Tablet,Electronics,Laptops,554.03,23,Male,19,4,Very Positive,5401
P5402,Bicycle,Sports,Yoga Mat,661.86,40,Female,22,4,Very Positive,5402
P5403,Headphones,Electronics,Laptops,254.27,31,Female,22,5,Very Positive,5403
P5404,Headphones,Electronics,Speakers,1130.77,29,Male,11,4,Very Positive,5404
P5405,Dining Table,Furniture,Bookshelf,1131.48,47,Male,23,5,Positive,5405
P5406,Washing Machine,Home Appliances,Microwave,199.27,36,Male,27,4,Neutral,5406
P5407,Lipstick,Beauty,Nail Polish,158.39,57,Male,3,4,Neutral,5407
P5408,Foundation,Beauty,Hair Care,159.03,42,Male,22,5,Neutral,5408
P5409,T-Shirt,Clothing,Dresses,40.22,48,Female,16,3,Negative,5409
P5410,Shampoo,Beauty,Hair Care,20.12,59,Male,8,1,Neutral,5410
P5411,Lipstick,Beauty,Hair Care,33.29,49,Female,12,3,Negative,5411
P5412,Skincare Cream,Beauty,Makeup,60.83,45,Female,23,3,Positive,5412
P5413,Cabinet,Furniture,Sofa,1136.63,58,Male,5,4,Positive,5413
P5414,T-Shirt,Clothing,Shoes,120.85,62,Female,15,5,Positive,5414
P5415,Pants,Clothing,Sweaters,123.42,19,Female,8,5,Positive,5415
P5416,T-Shirt,Clothing,T-Shirts,40.27,56,Male,7,1,Negative,5416
P5417,T-Shirt,Clothing,T-Shirts,20.58,22,Male,39,1,Negative,5417
P5418,Vacuum Cleaner,Home Appliances,Air Conditioner,633.36,22,Male,10,4,Positive,5418
P5419,Dishwasher,Home Appliances,Microwave,214.73,54,Female,16,4,Very Positive,5419
P5420,Perfume,Beauty,Makeup,103.66,32,Female,20,5,Positive,5420
P5421,Bicycle,Sports,Tennis Racket,642.02,46,Female,23,4,Positive,5421
P5422,Smartphone,Electronics,Mobile Phones,434.77,40,Male,13,4,Positive,5422
P5423,Bicycle,Sports,Bicycle,646.46,62,Female,10,5,Positive,5423
P5424,Perfume,Beauty,Hair Care,154.76,31,Male,25,3,Neutral,5424
P5425,Foundation,Beauty,Hair Care,190.15,36,Female,30,5,Neutral,5425
P5426,Jeans,Clothing,Pants,62.58,52,Male,0,5,Positive,5426
P5427,Shampoo,Beauty,Skin Care,22.17,46,Female,12,2,Negative,5427
P5428,Couch,Furniture,Chair,1119.16,47,Male,14,5,Very Positive,5428
P5429,Refrigerator,Home Appliances,Air Conditioner,128.9,47,Male,11,3,Neutral,5429
P5430,Yoga Mat,Sports,Tennis Racket,166.11,54,Female,10,3,Positive,5430
P5431,Bicycle,Sports,Bicycle,435.06,54,Female,4,4,Positive,5431
P5432,Headphones,Electronics,Mobile Phones,1264.17,31,Female,20,4,Very Positive,5432
P5433,Lipstick,Beauty,Fragrance,167.41,39,Male,23,3,Positive,5433
P5434,Skincare Cream,Beauty,Hair Care,172.85,37,Male,11,4,Positive,5434
P5435,Perfume,Beauty,Makeup,161.56,49,Male,17,4,Neutral,5435
P5436,Pants,Clothing,T-Shirts,33.76,59,Female,15,1,Negative,5436
P5437,Wireless Mouse,Electronics,Smartwatches,928.92,55,Male,17,4,Very Positive,5437
P5438,Washing Machine,Home Appliances,Refrigerator,816.24,23,Female,21,4,Very Positive,5438
P5439,Jacket,Clothing,T-Shirts,124.96,48,Male,21,3,Positive,5439
P5440,Tennis Racket,Sports,Bicycle,544.85,20,Male,17,5,Positive,5440
P5441,Wireless Mouse,Electronics,Smartwatches,1120.04,29,Female,50,4,Positive,5441
P5442,Soccer Ball,Sports,Tennis Racket,498.72,38,Male,10,4,Very Positive,5442
P5443,Bluetooth Speaker,Electronics,Headphones,1262.45,20,Male,35,5,Positive,5443
P5444,Wireless Mouse,Electronics,Speakers,1421.45,35,Female,12,4,Very Positive,5444
P5445,Shoes,Clothing,Shoes,129.22,37,Male,15,4,Positive,5445
P5446,Bicycle,Sports,Tennis Racket,381.32,59,Male,11,4,Positive,5446
P5447,Washing Machine,Home Appliances,Refrigerator,700.27,22,Male,13,4,Positive,5447
P5448,Washing Machine,Home Appliances,Microwave,361.2,65,Female,12,5,Positive,5448
P5449,Jeans,Clothing,T-Shirts,160.26,61,Male,19,4,Neutral,5449
P5450,Cabinet,Furniture,Bookshelf,631.65,56,Female,14,4,Very Positive,5450
P5451,Shampoo,Beauty,Skin Care,9.22,52,Male,16,3,Neutral,5451
P5452,Tennis Racket,Sports,Football,691.99,50,Female,2,4,Very Positive,5452
P5453,Wireless Mouse,Electronics,Laptops,517.12,55,Male,20,4,Positive,5453
P5454,Couch,Furniture,Table,1378.46,19,Male,8,4,Positive,5454
P5455,Tennis Racket,Sports,Yoga Mat,195.55,43,Female,11,4,Neutral,5455
P5456,Dress,Clothing,Pants,117.23,48,Male,25,4,Positive,5456
P5457,Bookshelf,Furniture,Chair,489.47,30,Female,20,5,Positive,5457
P5458,Chair,Furniture,Chair,1129.64,36,Female,12,4,Very Positive,5458
P5459,Refrigerator,Home Appliances,Vacuum Cleaner,596.4,35,Male,22,5,Very Positive,5459
P5460,Tennis Racket,Sports,Bicycle,293.3,61,Female,14,5,Positive,5460
P5461,Cabinet,Furniture,Chair,920.64,30,Female,19,5,Very Positive,5461
P5462,Couch,Furniture,Cabinet,277.72,34,Female,29,5,Positive,5462
P5463,Dress,Clothing,Jackets,14.88,49,Female,30,1,Neutral,5463
P5464,Dishwasher,Home Appliances,Refrigerator,925.49,40,Female,26,4,Positive,5464
P5465,Washing Machine,Home Appliances,Washing Machine,988.28,64,Male,17,4,Positive,5465
P5466,Pants,Clothing,Dresses,131.98,51,Male,2,3,Neutral,5466
P5467,Bluetooth Speaker,Electronics,Smartwatches,243.09,52,Female,12,4,Positive,5467
P5468,Dishwasher,Home Appliances,Microwave,960.05,34,Male,23,5,Positive,5468
P5469,Bicycle,Sports,Yoga Mat,634.1,56,Male,15,4,Very Positive,5469
P5470,Refrigerator,Home Appliances,Air Conditioner,922.25,46,Female,14,5,Very Positive,5470
P5471,Tablet,Electronics,Laptops,1026.05,26,Male,10,4,Positive,5471
P5472,T-Shirt,Clothing,Shoes,107.03,60,Female,16,3,Positive,5472
P5473,Headphones,Electronics,Smartwatches,256.79,34,Female,25,4,Very Positive,5473
P5474,Smartphone,Electronics,Headphones,531.6,60,Female,7,4,Very Positive,5474
P5475,Tennis Racket,Sports,Bicycle,242.06,65,Female,15,5,Very Positive,5475
P5476,Soccer Ball,Sports,Yoga Mat,388.94,36,Male,27,4,Very Positive,5476
P5477,Cabinet,Furniture,Sofa,349.18,58,Female,4,4,Positive,5477
P5478,Couch,Furniture,Table,1251.34,52,Male,19,4,Positive,5478
P5479,Lipstick,Beauty,Hair Care,23.75,18,Female,42,3,Neutral,5479
P5480,Smartphone,Electronics,Mobile Phones,1208.85,30,Female,26,4,Positive,5480
P5481,Yoga Mat,Sports,Yoga Mat,25.8,49,Female,14,1,Negative,5481
P5482,Refrigerator,Home Appliances,Vacuum Cleaner,235.86,30,Male,16,4,Positive,5482
P5483,Refrigerator,Home Appliances,Microwave,322.36,42,Male,10,5,Positive,5483
P5484,Basketball,Sports,Tennis Racket,149.46,50,Female,0,3,Neutral,5484
P5485,Jacket,Clothing,Sweaters,188.07,51,Male,0,5,Neutral,5485
P5486,Vacuum Cleaner,Home Appliances,Refrigerator,252.82,19,Male,23,4,Very Positive,5486
P5487,Shampoo,Beauty,Nail Polish,184.06,18,Male,27,3,Positive,5487
P5488,Nail Polish,Beauty,Makeup,147.7,48,Female,13,5,Positive,5488
P5489,Wireless Mouse,Electronics,Mobile Phones,1026.75,25,Female,15,5,Very Positive,5489
P5490,Bluetooth Speaker,Electronics,Tablets,1263.73,33,Male,26,4,Positive,5490
P5491,Shampoo,Beauty,Makeup,120.27,34,Male,25,3,Neutral,5491
P5492,Refrigerator,Home Appliances,Refrigerator,966.6,62,Female,7,5,Positive,5492
P5493,Tablet,Electronics,Mobile Phones,873.27,35,Female,27,4,Very Positive,5493
P5494,Bookshelf,Furniture,Table,228.27,29,Female,19,5,Positive,5494
P5495,Smartphone,Electronics,Speakers,853.5,56,Female,20,5,Positive,5495
P5496,Pants,Clothing,T-Shirts,106.25,18,Female,9,4,Positive,5496
P5497,Refrigerator,Home Appliances,Air Conditioner,558.81,23,Male,22,4,Positive,5497
P5498,Microwave,Home Appliances,Washing Machine,885.61,43,Female,23,5,Positive,5498
P5499,Shampoo,Beauty,Nail Polish,150.34,26,Female,11,5,Positive,5499
P5500,Shoes,Clothing,Pants,120.7,35,Male,17,3,Neutral,5500
P5501,Wireless Mouse,Electronics,Speakers,1135.96,26,Female,26,5,Positive,5501
P5502,Shampoo,Beauty,Makeup,16.52,59,Female,10,2,Neutral,5502
P5503,Chair,Furniture,Cabinet,576.02,50,Female,4,4,Positive,5503
P5504,Bluetooth Speaker,Electronics,Tablets,1420.54,28,Male,12,4,Very Positive,5504
P5505,Jacket,Clothing,Jackets,176.95,54,Male,5,5,Neutral,5505
P5506,Jeans,Clothing,T-Shirts,163.07,18,Male,46,5,Positive,5506
P5507,Bluetooth Speaker,Electronics,Laptops,906.51,33,Female,24,4,Very Positive,5507
P5508,Dress,Clothing,T-Shirts,106.52,50,Female,6,5,Neutral,5508
P5509,Foundation,Beauty,Makeup,38.02,23,Female,15,1,Neutral,5509
P5510,Headphones,Electronics,Mobile Phones,1330.13,18,Male,24,5,Positive,5510
P5511,Perfume,Beauty,Skin Care,91.56,20,Female,43,4,Neutral,5511
P5512,Tablet,Electronics,Smartwatches,822.16,58,Male,16,4,Very Positive,5512
P5513,Wireless Mouse,Electronics,Mobile Phones,276.04,27,Male,46,4,Positive,5513
P5514,Vacuum Cleaner,Home Appliances,Air Conditioner,746.87,58,Female,11,5,Positive,5514
P5515,Nail Polish,Beauty,Hair Care,150.81,19,Female,43,3,Neutral,5515
P5516,Pants,Clothing,Jackets,168.53,28,Male,35,5,Neutral,5516
P5517,Chair,Furniture,Table,486.4,61,Male,8,4,Very Positive,5517
P5518,Smartphone,Electronics,Smartwatches,1205.25,38,Male,26,5,Positive,5518
P5519,Perfume,Beauty,Hair Care,177.83,21,Male,25,5,Positive,5519
P5520,Dishwasher,Home Appliances,Microwave,265.64,37,Female,28,4,Positive,5520
P5521,Tennis Racket,Sports,Tennis Racket,273.36,47,Female,12,4,Very Positive,5521
P5522,Tennis Racket,Sports,Bicycle,170.52,34,Female,17,3,Positive,5522
P5523,Basketball,Sports,Football,21.96,41,Female,23,3,Negative,5523
P5524,Vacuum Cleaner,Home Appliances,Air Conditioner,89.86,25,Female,19,3,Positive,5524
P5525,Shoes,Clothing,Dresses,77.71,54,Male,7,5,Neutral,5525
P5526,Tablet,Electronics,Smartwatches,1320.22,25,Female,47,4,Positive,5526
P5527,Refrigerator,Home Appliances,Refrigerator,622.23,42,Female,22,4,Positive,5527
P5528,Nail Polish,Beauty,Nail Polish,153.47,50,Female,13,5,Neutral,5528
P5529,Smartwatch,Electronics,Laptops,596.35,44,Female,24,5,Positive,5529
P5530,Sofa,Furniture,Cabinet,451.14,39,Male,22,5,Positive,5530
P5531,Bicycle,Sports,Yoga Mat,544.91,51,Female,15,5,Very Positive,5531
P5532,Yoga Mat,Sports,Football,783.75,31,Male,24,5,Positive,5532
P5533,Shoes,Clothing,Dresses,122.44,49,Male,26,3,Neutral,5533
P5534,Cabinet,Furniture,Sofa,233.12,61,Male,18,5,Positive,5534
P5535,Dress,Clothing,Jackets,146.26,62,Male,15,5,Neutral,5535
P5536,Football,Sports,Basketball,399.74,42,Female,29,5,Positive,5536
P5537,Perfume,Beauty,Makeup,46.87,36,Male,28,3,Negative,5537
P5538,Shampoo,Beauty,Skin Care,183.91,58,Female,3,4,Positive,5538
P5539,Bicycle,Sports,Football,463.72,38,Female,25,4,Positive,5539
P5540,Dining Table,Furniture,Chair,872.51,38,Female,18,5,Very Positive,5540
P5541,Yoga Mat,Sports,Tennis Racket,494.63,54,Male,1,5,Very Positive,5541
P5542,Pants,Clothing,Jackets,85.67,41,Female,28,3,Neutral,5542
P5543,Headphones,Electronics,Speakers,124.81,44,Female,26,3,Positive,5543
P5544,T-Shirt,Clothing,Sweaters,76.25,35,Male,30,3,Positive,5544
P5545,Foundation,Beauty,Skin Care,9.33,57,Male,16,1,Negative,5545
P5546,Microwave,Home Appliances,Washing Machine,317.66,29,Female,5,4,Positive,5546
